1.09375 0.120144 0.144194 0.0159026
1.10156 0.110618 0.135385 0.00573202
1.10938 0.101086 0.126573 -0.00442682
1.11719 0.0915473 0.117759 -0.014573
1.125 0.0820031 0.108944 -0.0247057
1.13281 0.0724539 0.100126 -0.034824
1.14062 0.0629003 0.0913076 -0.0449271
1.14844 0.0533428 0.0824879 -0.0550139
1.15625 0.043782 0.0736674 -0.0650838
1.16406 0.0342186 0.0648464 -0.0751358
1.17188 0.0246531 0.0560253 -0.0851692
1.17969 0.015086 0.0472043 -0.0951831
1.1875 0.00551808 0.0383837 -0.105177
1.19531 -0.00405021 0.0295638 -0.115149
1.20312 -0.0136183 0.0207449 -0.1251
1.21094 -0.0231855 0.0119272 -0.135027
1.21875 -0.0327513 0.00311106 -0.144932
1.22656 -0.0423151 -0.00570319 -0.154812
1.23438 -0.0518763 -0.0145153 -0.164667
1.24219 -0.0614343 -0.0233249 -0.174496
1.25 -0.0709886 -0.0321318 -0.184299
1.25781 -0.0805385 -0.0409356 -0.194074
1.26562 -0.0900835 -0.0497361 -0.203822
1.27344 -0.0996229 -0.0585328 -0.21354
1.28125 -0.109156 -0.0673255 -0.22323
1.28906 -0.118683 -0.0761137 -0.232889
1.29688 -0.128202 -0.0848973 -0.242517
1.30469 -0.137713 -0.0936759 -0.252114
1.3125 -0.147216 -0.102449 -0.261679
1.32031 -0.156709 -0.111216 -0.271211
1.32812 -0.166193 -0.119977 -0.280709
1.33594 -0.175666 -0.128732 -0.290173
1.34375 -0.185129 -0.13748 -0.299602
1.35156 -0.194579 -0.14622 -0.308995
1.35938 -0.204017 -0.154953 -0.318353
1.36719 -0.213443 -0.163678 -0.327673
1.375 -0.222854 -0.172394 -0.336957
1.38281 -0.232251 -0.181101 -0.346201
1.39062 -0.241634 -0.189798 -0.355408
1.39844 -0.251001 -0.198486 -0.364575
1.40625 -0.260351 -0.207163 -0.373702
1.41406 -0.269685 -0.21583 -0.382788
1.42188 -0.279001 -0.224485 -0.391833
1.42969 -0.288298 -0.233128 -0.400836
1.4375 -0.297577 -0.241759 -0.409797
1.44531 -0.306835 -0.250378 -0.418715
1.45312 -0.316073 -0.258982 -0.427589
1.46094 -0.32529 -0.267573 -0.436419
1.46875 -0.334485 -0.276149 -0.445204
1.47656 -0.343658 -0.284711 -0.453944
1.48438 -0.352807 -0.293256 -0.462638
1.49219 -0.361931 -0.301786 -0.471285
1.5 -0.371031 -0.310298 -0.479885
1.50781 -0.380105 -0.318794 -0.488437
1.51562 -0.389152 -0.327271 -0.496941
1.52344 -0.398172 -0.335729 -0.505396
1.53125 -0.407164 -0.344168 -0.513802
1.53906 -0.416127 -0.352587 -0.522157
1.54688 -0.42506 -0.360985 -0.530462
1.55469 -0.433962 -0.369362 -0.538716
1.5625 -0.442833 -0.377716 -0.546918
1.57031 -0.451672 -0.386048 -0.555067
1.57812 -0.460477 -0.394356 -0.563164
1.58594 -0.469249 -0.40264 -0.571207
1.59375 -0.477985 -0.410899 -0.579196
1.60156 -0.486686 -0.419132 -0.58713
1.60938 -0.49535 -0.427339 -0.595009
1.61719 -0.503976 -0.435518 -0.602832
1.625 -0.512564 -0.443669 -0.610599
1.63281 -0.521112 -0.451791 -0.618309
1.64062 -0.529619 -0.459884 -0.625961
1.64844 -0.538086 -0.467945 -0.633555
1.65625 -0.54651 -0.475976 -0.64109
1.66406 -0.55489 -0.483974 -0.648566
1.67188 -0.563226 -0.491939 -0.655982
1.67969 -0.571517 -0.49987 -0.663337
1.6875 -0.579762 -0.507766 -0.670632
1.69531 -0.58796 -0.515626 -0.677865
1.70312 -0.596109 -0.52345 -0.685035
1.71094 -0.604209 -0.531236 -0.692143
1.71875 -0.612258 -0.538984 -0.699187
1.72656 -0.620256 -0.546692 -0.706167
1.73438 -0.628202 -0.55436 -0.713082
1.74219 -0.636094 -0.561986 -0.719932
1.75 -0.643932 -0.56957 -0.726716
1.75781 -0.651714 -0.577111 -0.733434
1.76562 -0.65944 -0.584608 -0.740085
1.77344 -0.667107 -0.59206 -0.746667
1.78125 -0.674716 -0.599466 -0.753182
1.78906 -0.682265 -0.606824 -0.759627
1.79688 -0.689753 -0.614134 -0.766003
1.80469 -0.697179 -0.621396 -0.772309
1.8125 -0.704541 -0.628607 -0.778543
1.82031 -0.71184 -0.635767 -0.784706
1.82812 -0.719072 -0.642874 -0.790797
1.83594 -0.726238 -0.649929 -0.796816
1.84375 -0.733337 -0.656929 -0.802761
1.85156 -0.740366 -0.663873 -0.808631
1.85938 -0.747326 -0.670762 -0.814427
1.86719 -0.754215 -0.677593 -0.820148
1.875 -0.761031 -0.684365 -0.825793
1.88281 -0.767774 -0.691078 -0.831361
1.89062 -0.774443 -0.69773 -0.836851
1.89844 -0.781035 -0.70432 -0.842264
1.90625 -0.787552 -0.710848 -0.847598
1.91406 -0.79399 -0.717312 -0.852852
1.92188 -0.800349 -0.72371 -0.858027
1.92969 -0.806628 -0.730043 -0.863121
1.9375 -0.812826 -0.736308 -0.868133
1.94531 -0.818941 -0.742505 -0.873064
1.95312 -0.824973 -0.748633 -0.877911
1.96094 -0.830921 -0.75469 -0.882676
1.96875 -0.836782 -0.760675 -0.887356
1.97656 -0.842557 -0.766588 -0.891951
1.98438 -0.848244 -0.772426 -0.896462
1.99219 -0.853842 -0.77819 -0.900886
2 -0.859349 -0.783877 -0.905223
2.00781 -0.864766 -0.789487 -0.909472
2.01562 -0.87009 -0.795019 -0.913634
2.02344 -0.875321 -0.800471 -0.917706
2.03125 -0.880458 -0.805842 -0.921689
2.03906 -0.885499 -0.811132 -0.925582
2.04688 -0.890444 -0.816338 -0.929384
2.05469 -0.895291 -0.821461 -0.933094
2.0625 -0.90004 -0.826498 -0.936712
2.07031 -0.904689 -0.831448 -0.940236
2.07812 -0.909238 -0.836311 -0.943668
2.08594 -0.913686 -0.841086 -0.947004
2.09375 -0.918031 -0.84577 -0.950246
2.10156 -0.922273 -0.850364 -0.953391
2.10938 -0.926411 -0.854865 -0.956441
2.11719 -0.930444 -0.859273 -0.959393
2.125 -0.934371 -0.863586 -0.962247
2.13281 -0.938191 -0.867804 -0.965003
2.14062 -0.941904 -0.871925 -0.96766
2.14844 -0.945508 -0.875948 -0.970217
2.15625 -0.949002 -0.879872 -0.972673
2.16406 -0.952387 -0.883696 -0.975028
2.17188 -0.95566 -0.887418 -0.977281
2.17969 -0.958823 -0.891038 -0.979432
2.1875 -0.961872 -0.894554 -0.98148
2.19531 -0.964809 -0.897966 -0.983424
2.20312 -0.967632 -0.901272 -0.985263
2.21094 -0.970341 -0.90447 -0.986998
2.21875 -0.972935 -0.90756 -0.988626
2.22656 -0.975413 -0.910542 -0.990149
2.23438 -0.977775 -0.913412 -0.991564
2.24219 -0.98002 -0.916171 -0.992872
2.25 -0.982148 -0.918818 -0.994072
2.25781 -0.984158 -0.921351 -0.995163
2.26562 -0.98605 -0.923768 -0.996145
2.27344 -0.987823 -0.92607 -0.997017
2.28125 -0.989477 -0.928255 -0.997778
2.28906 -0.991012 -0.930322 -0.998429
2.29688 -0.992426 -0.932269 -0.998967
2.30469 -0.993721 -0.934096 -0.999394
2.3125 -0.994895 -0.935802 -0.999708
2.32031 -0.995948 -0.937385 -0.999909
2.32812 -0.99688 -0.938845 -0.999996
2.33594 -0.997691 -0.94018 -0.999969
2.34375 -0.99838 -0.941389 -0.999827
2.35156 -0.998947 -0.942472 -0.999571
2.35938 -0.999393 -0.943427 -0.999198
2.36719 -0.999717 -0.944254 -0.99871
2.375 -0.999919 -0.944951 -0.998105
2.38281 -0.999999 -0.945517 -0.997383
2.39062 -0.999956 -0.945952 -0.996544
2.39844 -0.999792 -0.946254 -0.995587
2.40625 -0.999506 -0.946423 -0.994512
2.41406 -0.999097 -0.946457 -0.993319
2.42188 -0.998567 -0.946355 -0.992007
2.42969 -0.997915 -0.946118 -0.990575
2.4375 -0.997142 -0.945743 -0.989025
2.44531 -0.996247 -0.94523 -0.987354
2.45312 -0.995231 -0.944577 -0.985564
2.46094 -0.994094 -0.943786 -0.983653
2.46875 -0.992836 -0.942853 -0.981622
2.47656 -0.991459 -0.941779 -0.97947
2.48438 -0.989961 -0.940562 -0.977197
2.49219 -0.988343 -0.939203 -0.974802
2.5 -0.986607 -0.937699 -0.972287
2.50781 -0.984751 -0.936051 -0.96965
2.51562 -0.982777 -0.934258 -0.966891
2.52344 -0.980685 -0.932318 -0.964011
2.53125 -0.978476 -0.930232 -0.961009
2.53906 -0.97615 -0.927998 -0.957885
2.54688 -0.973707 -0.925616 -0.954639
2.55469 -0.971149 -0.923086 -0.951271
2.5625 -0.968475 -0.920406 -0.947782
2.57031 -0.965687 -0.917577 -0.94417
2.57812 -0.962785 -0.914597 -0.940436
2.58594 -0.95977 -0.911466 -0.936581
2.59375 -0.956643 -0.908184 -0.932603
2.60156 -0.953403 -0.90475 -0.928504
2.60938 -0.950052 -0.901163 -0.924284
2.61719 -0.946591 -0.897424 -0.919942
2.625 -0.943021 -0.893532 -0.915479
2.63281 -0.939342 -0.889486 -0.910895
2.64062 -0.935555 -0.885287 -0.906191
2.64844 -0.93166 -0.880933 -0.901365
2.65625 -0.92766 -0.876426 -0.89642
2.66406 -0.923554 -0.871763 -0.891355
2.67188 -0.919344 -0.866946 -0.88617
2.67969 -0.91503 -0.861974 -0.880866
2.6875 -0.910614 -0.856847 -0.875443
2.69531 -0.906096 -0.851565 -0.869901
2.70312 -0.901477 -0.846128 -0.864242
2.71094 -0.896759 -0.840536 -0.858465
2.71875 -0.891941 -0.834789 -0.852571
2.72656 -0.887026 -0.828886 -0.84656
2.73438 -0.882015 -0.822829 -0.840433
2.74219 -0.876907 -0.816617 -0.834191
2.75 -0.871705 -0.81025 -0.827834
2.75781 -0.866409 -0.803728 -0.821363
2.76562 -0.861021 -0.797053 -0.814778
2.77344 -0.855541 -0.790224 -0.80808
2.78125 -0.849971 -0.783241 -0.801269
2.78906 -0.844311 -0.776105 -0.794348
2.79688 -0.838563 -0.768816 -0.787315
2.80469 -0.832728 -0.761375 -0.780173
2.8125 -0.826807 -0.753783 -0.772921
2.82031 -0.820801 -0.746039 -0.765561
2.82812 -0.814711 -0.738144 -0.758093
2.83594 -0.808538 -0.7301 -0.750518
2.84375 -0.802284 -0.721906 -0.742838
2.85156 -0.795949 -0.713564 -0.735053
2.85938 -0.789535 -0.705075 -0.727164
2.86719 -0.783043 -0.696438 -0.719173
2.875 -0.776473 -0.687655 -0.711079
2.88281 -0.769828 -0.678728 -0.702884
2.89062 -0.763108 -0.669656 -0.69459
2.89844 -0.756314 -0.660441 -0.686197
2.90625 -0.749447 -0.651084 -0.677706
2.91406 -0.742509 -0.641586 -0.669119
2.92188 -0.735501 -0.631948 -0.660437
2.92969 -0.728424 -0.622172 -0.65166
2.9375 -0.721278 -0.612259 -0.642791
2.94531 -0.714066 -0.602209 -0.633829
2.95312 -0.706787 -0.592025 -0.624778
2.96094 -0.699445 -0.581708 -0.615637
2.96875 -0.692038 -0.571259 -0.606408
2.97656 -0.684569 -0.560679 -0.597093
2.98438 -0.677039 -0.549971 -0.587692
2.99219 -0.669448 -0.539136 -0.578208
3 -0.661798 -0.528175 -0.568641
3.00781 -0.654091 -0.51709 -0.558993
3.01562 -0.646326 -0.505883 -0.549265
3.02344 -0.638505 -0.494556 -0.539459
3.03125 -0.630629 -0.483111 -0.529577
3.03906 -0.6227 -0.471548 -0.519619
3.04688 -0.614718 -0.459871 -0.509587
3.05469 -0.606684 -0.448081 -0.499483
3.0625 -0.598599 -0.43618 -0.489309
3.07031 -0.590465 -0.424171 -0.479065
3.07812 -0.582282 -0.412055 -0.468754
3.08594 -0.574052 -0.399834 -0.458376
3.09375 -0.565775 -0.387512 -0.447935
3.10156 -0.557453 -0.375089 -0.43743
3.10938 -0.549086 -0.362568 -0.426865
3.11719 -0.540675 -0.349951 -0.41624
3.125 -0.532221 -0.337242 -0.405557
3.13281 -0.523726 -0.324441 -0.394818
3.14062 -0.515191 -0.311552 -0.384024
3.14844 -0.506615 -0.298577 -0.373178
3.15625 -0.498 -0.285519 -0.36228
3.16406 -0.489348 -0.272379 -0.351334
3.17188 -0.480659 -0.259162 -0.340339
3.17969 -0.471933 -0.245868 -0.329299
3.1875 -0.463172 -0.232501 -0.318215
3.19531 -0.454377 -0.219064 -0.307089
3.20312 -0.445549 -0.205559 -0.295921
3.21094 -0.436688 -0.191989 -0.284715
3.21875 -0.427795 -0.178356 -0.273472
3.22656 -0.418871 -0.164664 -0.262194
3.23438 -0.409917 -0.150915 -0.250883
3.24219 -0.400934 -0.137112 -0.239539
3.25 -0.391923 -0.123257 -0.228166
3.25781 -0.382884 -0.109355 -0.216765
3.26562 -0.373818 -0.0954071 -0.205338
3.27344 -0.364726 -0.0814168 -0.193886
3.28125 -0.355609 -0.067387 -0.182412
3.28906 -0.346467 -0.0533206 -0.170917
3.29688 -0.337302 -0.0392206 -0.159403
3.30469 -0.328114 -0.02509 -0.147872
3.3125 -0.318904 -0.0109317 -0.136326
3.32031 -0.309672 0.00325122 -0.124766
3.32812 -0.300419 0.0174557 -0.113195
3.33594 -0.291147 0.0316788 -0.101613
3.34375 -0.281855 0.0459175 -0.0900239
3.35156 -0.272545 0.0601687 -0.0784283
3.35938 -0.263217 0.0744293 -0.0668284
3.36719 -0.253871 0.0886963 -0.0552258
3.375 -0.244509 0.102967 -0.0436224
3.38281 -0.235132 0.117237 -0.03202
3.39062 -0.225739 0.131505 -0.0204203
3.39844 -0.216332 0.145768 -0.00882517
3.40625 -0.206911 0.160021 0.00276364
3.41406 -0.197476 0.174262 0.0143444
3.42188 -0.188029 0.188489 0.0259153
3.42969 -0.178571 0.202697 0.0374746
3.4375 -0.169101 0.216885 0.0490206
3.44531 -0.15962 0.231049 0.0605516
3.45312 -0.15013 0.245185 0.0720658
3.46094 -0.14063 0.259292 0.0835615
3.46875 -0.131121 0.273366 0.0950371
3.47656 -0.121604 0.287404 0.106491
3.48438 -0.11208 0.301403 0.117921
3.49219 -0.102549 0.31536 0.129326
3.5 -0.093011 0.329273 0.140704
3.50781 -0.0834676 0.343138 0.152054
3.51562 -0.0739192 0.356953 0.163374
3.52344 -0.0643662 0.370715 0.174662
3.53125 -0.0548092 0.384421 0.185916
3.53906 -0.0452489 0.398068 0.197136
3.54688 -0.0356859 0.411654 0.208319
3.55469 -0.0261206 0.425176 0.219465
3.5625 -0.0165538 0.438631 0.230571
3.57031 -0.00698593 0.452016 0.241636
3.57812 0.00258235 0.465329 0.252658
3.58594 0.0121505 0.478568 0.263637
3.59375 0.0217178 0.49173 0.27457
3.60156 0.0312839 0.504812 0.285456
3.60938 0.040848 0.517812 0.296294
3.61719 0.0504097 0.530727 0.307082
3.625 0.0599682 0.543556 0.317819
3.63281 0.0695231 0.556295 0.328504
3.64062 0.0790738 0.568943 0.339135
3.64844 0.0886195 0.581497 0.34971
3.65625 0.0981598 0.593955 0.360229
3.66406 0.107694 0.606315 0.370691
3.67188 0.117222 0.618575 0.381093
3.67969 0.126742 0.630732 0.391435
3.6875 0.136255 0.642785 0.401716
3.69531 0.145759 0.654732 0.411934
3.70312 0.155254 0.666571 0.422088
3.71094 0.164739 0.6783 0.432177
3.71875 0.174214 0.689917 0.4422
3.72656 0.183678 0.70142 0.452155
3.73438 0.19313 0.712808 0.462042
3.74219 0.20257 0.724079 0.471859
3.75 0.211997 0.735232 0.481606
3.75781 0.221411 0.746265 0.491281
3.76562 0.230811 0.757176 0.500883
3.77344 0.240195 0.767964 0.510412
3.78125 0.249565 0.778627 0.519865
3.78906 0.258918 0.789165 0.529244
3.79688 0.268254 0.799576 0.538545
3.80469 0.277573 0.809859 0.54777
3.8125 0.286873 0.820013 0.556915
3.82031 0.296154 0.830036 0.565982
3.82812 0.305416 0.839928 0.574968
3.83594 0.314658 0.849687 0.583873
3.84375 0.323878 0.859313 0.592697
3.85156 0.333076 0.868805 0.601438
3.85938 0.342252 0.878161 0.610095
3.86719 0.351405 0.887382 0.618669
3.875 0.360533 0.896467 0.627158
3.88281 0.369637 0.905414 0.635561
3.89062 0.378714 0.914223 0.643877
3.89844 0.387766 0.922895 0.652107
3.90625 0.39679 0.931427 0.66025
3.91406 0.405786 0.939821 0.668304
3.92188 0.414754 0.948074 0.676269
3.92969 0.423691 0.956188 0.684145
3.9375 0.432599 0.964162 0.691931
3.94531 0.441475 0.971996 0.699626
3.95312 0.450318 0.979689 0.70723
3.96094 0.459129 0.987241 0.714743
3.96875 0.467905 0.994653 0.722163
3.97656 0.476647 1.00192 0.729491
3.98438 0.485353 1.00905 0.736726
3.99219 0.494023 1.01604 0.743867
4 0.502655 1.02289 0.750915
4.00781 0.511249 1.0296 0.757868
4.01562 0.519803 1.03617 0.764726
4.02344 0.528317 1.0426 0.771489
4.03125 0.53679 1.04889 0.778157
4.03906 0.54522 1.05504 0.784729
4.04688 0.553607 1.06106 0.791205
4.05469 0.561951 1.06693 0.797584
4.0625 0.570249 1.07267 0.803866
4.07031 0.5785 1.07827 0.810052
4.07812 0.586705 1.08373 0.81614
4.08594 0.594862 1.08906 0.822131
4.09375 0.602969 1.09425 0.828023
4.10156 0.611027 1.09931 0.833818
4.10938 0.619033 1.10423 0.839515
4.11719 0.626987 1.10903 0.845113
4.125 0.634887 1.11368 0.850612
4.13281 0.642733 1.11821 0.856013
4.14062 0.650524 1.12261 0.861315
4.14844 0.658258 1.12687 0.866517
4.15625 0.665935 1.13101 0.871621
4.16406 0.673553 1.13502 0.876625
4.17188 0.681111 1.1389 0.881529
4.17969 0.688608 1.14266 0.886334
4.1875 0.696044 1.14629 0.89104
4.19531 0.703416 1.1498 0.895645
4.20312 0.710724 1.15318 0.900151
4.21094 0.717967 1.15644 0.904557
4.21875 0.725143 1.15958 0.908863
4.22656 0.732252 1.16261 0.913069
4.23438 0.739293 1.16551 0.917175
4.24219 0.746263 1.16829 0.921182
4.25 0.753163 1.17096 0.925088
4.25781 0.75999 1.17351 0.928894
4.26562 0.766744 1.17595 0.9326
4.27344 0.773424 1.17828 0.936206
4.28125 0.780029 1.18049 0.939712
4.28906 0.786557 1.18259 0.943118
4.29688 0.793007 1.18459 0.946425
4.30469 0.799379 1.18647 0.949631
4.3125 0.80567 1.18825 0.952738
4.32031 0.81188 1.18992 0.955744
4.32812 0.818009 1.19148 0.958652
4.33594 0.824053 1.19295 0.961459
4.34375 0.830014 1.1943 0.964167
4.35156 0.835889 1.19556 0.966775
4.35938 0.841677 1.19672 0.969284
4.36719 0.847377 1.19778 0.971694
4.375 0.852989 1.19874 0.974004
4.38281 0.85851 1.1996 0.976215
4.39062 0.863941 1.20037 0.978327
4.39844 0.869279 1.20104 0.98034
4.40625 0.874525 1.20161 0.982254
4.41406 0.879676 1.2021 0.98407
4.42188 0.884732 1.20249 0.985787
4.42969 0.889691 1.2028 0.987405
4.4375 0.894554 1.20301 0.988925
4.44531 0.899318 1.20313 0.990347
4.45312 0.903983 1.20317 0.99167
4.46094 0.908547 1.20312 0.992895
4.46875 0.91301 1.20298 0.994023
4.47656 0.917371 1.20276 0.995053
4.48438 0.921629 1.20246 0.995985
4.49219 0.925783 1.20207 0.996819
4.5 0.929832 1.2016 0.997556
4.50781 0.933776 1.20105 0.998196
4.51562 0.937612 1.20042 0.998738
4.52344 0.941341 1.19971 0.999184
4.53125 0.944962 1.19892 0.999533
4.53906 0.948473 1.19805 0.999785
4.54688 0.951875 1.1971 0.99994
4.55469 0.955165 1.19608 0.999999
4.5625 0.958345 1.19498 0.999962
4.57031 0.961412 1.1938 0.999829
4.57812 0.964366 1.19255 0.999599
4.58594 0.967206 1.19123 0.999274
4.59375 0.969933 1.18983 0.998852
4.60156 0.972544 1.18835 0.998336
4.60938 0.97504 1.1868 0.997723
4.61719 0.97742 1.18518 0.997016
4.625 0.979683 1.18349 0.996213
4.63281 0.981829 1.18173 0.995315
4.64062 0.983857 1.17989 0.994322
4.64844 0.985767 1.17798 0.993235
4.65625 0.987559 1.176 0.992052
4.66406 0.989231 1.17395 0.990775
4.67188 0.990784 1.17183 0.989404
4.67969 0.992217 1.16964 0.987939
4.6875 0.99353 1.16737 0.986379
4.69531 0.994723 1.16504 0.984726
4.70312 0.995794 1.16263 0.982979
4.71094 0.996745 1.16016 0.981138
4.71875 0.997574 1.15761 0.979203
4.72656 0.998282 1.15499 0.977175
4.73438 0.998868 1.1523 0.975054
4.74219 0.999333 1.14955 0.972839
4.75 0.999675 1.14671 0.970532
4.75781 0.999896 1.14381 0.968132
4.76562 0.999994 1.14084 0.965639
4.77344 0.999971 1.13779 0.963053
4.78125 0.999825 1.13467 0.960375
4.78906 0.999557 1.13148 0.957604
4.79688 0.999168 1.12822 0.954741
4.80469 0.998656 1.12488 0.951787
4.8125 0.998023 1.12147 0.94874
4.82031 0.997268 1.11798 0.945601
4.82812 0.996392 1.11442 0.942371
4.83594 0.995395 1.11078 0.939049
4.84375 0.994276 1.10707 0.935636
4.85156 0.993037 1.10328 0.932132
4.85938 0.991678 1.09941 0.928536
4.86719 0.990198 1.09546 0.92485
4.875 0.988599 1.09144 0.921073
4.88281 0.986881 1.08733 0.917205
4.89062 0.985043 1.08315 0.913247
4.89844 0.983088 1.07888 0.909198
4.90625 0.981014 1.07454 0.905059
4.91406 0.978822 1.07011 0.90083
4.92188 0.976514 1.06559 0.896511
4.92969 0.974089 1.06099 0.892102
4.9375 0.971549 1.05631 0.887604
4.94531 0.968893 1.05154 0.883016
4.95312 0.966122 1.04668 0.87834
4.96094 0.963238 1.04173 0.873574
4.96875 0.96024 1.03669 0.868719
4.97656 0.95713 1.03156 0.863775
4.98438 0.953907 1.02635 0.858743
4.99219 0.950574 1.02103 0.853623
5 0.94713 1.01563 0.848415
5.00781 0.943576 1.01013 0.843118
5.01562 0.939913 1.00453 0.837734
5.02344 0.936143 0.998835 0.832262
5.03125 0.932265 0.993042 0.826704
5.03906 0.928281 0.987149 0.821058
5.04688 0.924191 0.981154 0.815325
5.05469 0.919997 0.975058 0.809505
5.0625 0.915699 0.968858 0.803599
5.07031 0.911298 0.962553 0.797607
5.07812 0.906795 0.956142 0.791529
5.08594 0.902192 0.949624 0.785366
5.09375 0.897489 0.942997 0.779117
5.10156 0.892687 0.93626 0.772783
